
1376037020166979585,1375899156481511432,2021-03-28 08:02:45 Türkiye Standart Saati,2021-03-28,08:02:45,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,"@yildizkaplanvip hanımefendi, şeker hastası olanlar kanşekeri düştüğünde hemen burun'dan biraz pudra şekeri çeker, bu hemen kanşekerini yükselmesini ve tekrar normal olmasını sağlar, bende şeker hastasıyım o nedenle çok iyi bilirim 😱😱😱😱😱",tr,[],[],[],0,0,1,[],[],https://twitter.com/TuzuKuru8/status/1376037020166979585,False,,0,,,,,,,,"[{'screen_name': 'yildizkaplanvip', 'name': 'Yıldız Kaplan', 'id': '787901012271042560'}]",,,,
1375909683924512769,1375904210374524934,2021-03-27 23:36:46 Türkiye Standart Saati,2021-03-27,23:36:46,+0300,583839298,84colak,hüseyin çolak,,@_Atacan34 kansekeri dusuk cikar raporda,in,[],[],[],0,0,0,[],[],https://twitter.com/84Colak/status/1375909683924512769,False,,0,,,,,,,,[],,,,
1373636001478942728,1373612842478370819,2021-03-21 17:01:58 Türkiye Standart Saati,2021-03-21,17:01:58,+0300,2661670559,serkan_atasoy54,atasoy,,@TurkanBenay Kanşekeri ve kolesterol tavan yapmış aynı zamanda.,tr,[],[],[],0,0,0,[],[],https://twitter.com/serkan_atasoy54/status/1373636001478942728,False,,0,,,,,,,,[],,,,
1372698319907135490,1372447510489411588,2021-03-19 02:55:57 Türkiye Standart Saati,2021-03-19,02:55:57,+0300,932291941034876928,nabi_saltuk,Saltuk Nabi,,"@t24comtr Bu adam kim bir paket ""petibör piskovit"" alır. Kanşekeri düşmüş yine...",tr,[],[],[],0,0,0,[],[],https://twitter.com/nabi_saltuk/status/1372698319907135490,False,,0,,,,,,,,"[{'screen_name': 't24comtr', 'name': 'T24', 'id': '80549263'}]",,,,
1372243235289100290,1372243235289100290,2021-03-17 20:47:36 Türkiye Standart Saati,2021-03-17,20:47:36,+0300,2460781349,ykselsevil,2tek1cift,,🍭 9 Gıda! Kan şekerini dengeleyen Ve Zayıflamaya Yardımcı olan  tam 9 şeyden bahsedeceğim bugün☝🏻   https://t.co/W5qSL4Iu7m  #kanşekeri #zayiflama #zayıflamatavsiyeleri #tavsiye #püfnoktası #zayıflıyoruz #diyetönerileri #diyetgünlüğü  https://t.co/sp6mYAENw3,tr,[],['https://www.instagram.com/p/CMh09LrhZ6h/?igshid=fpsmrcm1q0qm'],['https://pbs.twimg.com/media/Ewsv7HwXMAEQRXH.jpg'],0,0,1,"['kanşekeri', 'zayiflama', 'zayıflamatavsiyeleri', 'tavsiye', 'püfnoktası', 'zayıflıyoruz', 'diyetönerileri', 'diyetgünlüğü']",[],https://twitter.com/YkselSevil/status/1372243235289100290,False,,1,https://pbs.twimg.com/media/Ewsv7HwXMAEQRXH.jpg,,,,,,,[],,,,
1372089041840128001,1371947780277669890,2021-03-17 10:34:54 Türkiye Standart Saati,2021-03-17,10:34:54,+0300,362447460,kcankunduzcu,🌜⭐️N,,@merveuskudar Herşeyin başı kanşekeri :),tr,[],[],[],1,0,0,[],[],https://twitter.com/KCanKunduzcu/status/1372089041840128001,False,,0,,,,,,,,"[{'screen_name': 'merveuskudar', 'name': 'Merve Uskudar', 'id': '1485409808'}]",,,,
1371664879103381508,1371664879103381508,2021-03-16 06:29:26 Türkiye Standart Saati,2021-03-16,06:29:26,+0300,1103347879308075008,kntykk,knty,,Kan sekerini dengeler #SALI #kansekeri #halsizlik #gucduzluk  https://t.co/92Cp4gwOig,tr,[],[],['https://pbs.twimg.com/media/Ewkh8AyWYAATYDe.jpg'],0,0,0,"['sali', 'kansekeri', 'halsizlik', 'gucduzluk']",[],https://twitter.com/kntykk/status/1371664879103381508,False,,1,https://pbs.twimg.com/media/Ewkh8AyWYAATYDe.jpg,,,,,,,[],,,,
1369952781788938244,1369952781788938244,2021-03-11 13:06:10 Türkiye Standart Saati,2021-03-11,13:06:10,+0300,842791625617301504,mersinblokhaber,Mersin Blok Haber,,KAN ŞEKERİNİ DÜŞÜREN 5 BİTKİ  #kanşekeri  https://t.co/sAzUw1EnB2,tr,[],['https://www.mersinblokhaber.com/kan-sekerini-dusuren-5-bitki-35425-haberi'],[],0,0,0,['kanşekeri'],[],https://twitter.com/mersinblokhaber/status/1369952781788938244,False,,0,,,,,,,,[],,,,
1376263145916919808,1376059611288121346,2021-03-28 23:01:18 Türkiye Standart Saati,2021-03-28,23:01:18,+0300,1244193678865858562,potikalar,en gro lastik yedi gulüm,,@LeventUzumcu Teste sadece  kanşekeri azcık yüksek çıkmış,tr,[],[],[],0,0,0,[],[],https://twitter.com/potikalar/status/1376263145916919808,False,,0,,,,,,,,"[{'screen_name': 'LeventUzumcu', 'name': 'Levent Üzümcü', 'id': '99564663'}]",,,,
1376188127778385922,1376119642125635586,2021-03-28 18:03:12 Türkiye Standart Saati,2021-03-28,18:03:12,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,"@kacsaatolduson hocam belki adam şeker hastası, belki şekeri aniden düştü, ne yapsın yanında herzaman bir kilo baklavamı gezdirsin ????? almış işte yanına biraz pudra şekeri, kanşekeri düştüğü için burundan çekmiş, olayın hepsi bu, büyültmeyin bu kadar yahu 🤣🤣🤣🤣🤣",tr,[],[],[],0,0,0,[],[],https://twitter.com/TuzuKuru8/status/1376188127778385922,False,,0,,,,,,,,"[{'screen_name': 'kacsaatolduson', 'name': 'Kaç Saat Oldu?🌍', 'id': '2844388905'}]",,,,
1376094796129972226,1376058514678890496,2021-03-28 11:52:20 Türkiye Standart Saati,2021-03-28,11:52:20,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,"@_pudraseker hanımefendi, belki adam şeker hastası, belki kanşekeri aniden düştü, ne yapsın yanında herzaman bir kilo baklavamı gezdirsin ????? almış işte yanına biraz pudra şekeri, kanşekeri düştüğü için burundan çekmiş, olayın hepsi bu, büyültmeyin bu kadar yahu 🤣🤣🤣🤣🤣🤣",tr,[],[],[],0,0,0,[],[],https://twitter.com/TuzuKuru8/status/1376094796129972226,False,,0,,,,,,,,[],,,,
1376093987291942914,1376089639476465664,2021-03-28 11:49:07 Türkiye Standart Saati,2021-03-28,11:49:07,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,"@barisyarkadas hocam belki adam şeker hastası, belki şekeri aniden düştü, ne yapsın yanında herzaman bir kilo baklavamı gezdirsin ????? almış işte yanına biraz pudra şekeri, kanşekeri düştüğü için burundan çekmiş, olayın hepsi bu, büyültmeyin bu kadar yahu 🤣🤣🤣🤣🤣🤣",tr,[],[],[],2,0,7,[],[],https://twitter.com/TuzuKuru8/status/1376093987291942914,False,,0,,,,,,,,"[{'screen_name': 'barisyarkadas', 'name': 'Barış Yarkadaş', 'id': '76691248'}]",,,,
1376065794250051584,1376061164447207427,2021-03-28 09:57:06 Türkiye Standart Saati,2021-03-28,09:57:06,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,"@tele1comtr hocam belki adam şeker hastası, belki şekeri aniden düştü, ne yapsın yanında herzaman bir kilo baklavamı gezdirsin ????? almış işte yanına biraz pudra şekeri, kanşekeri düştüğü için burundan çekmiş, olayın hepsi bu, büyültmeyin bu kadar yahu 🤣🤣🤣🤣🤣",tr,[],[],[],0,0,0,[],[],https://twitter.com/TuzuKuru8/status/1376065794250051584,False,,0,,,,,,,,"[{'screen_name': 'tele1comtr', 'name': 'Tele1 TV', 'id': '806164767635361792'}]",,,,
1376063203713630209,1376062573947326465,2021-03-28 09:46:48 Türkiye Standart Saati,2021-03-28,09:46:48,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,"@esaskenan kenan kardeşim, şeker hastası olanlar kanşekeri düştüğünde hemen burun'dan biraz pudra şekeri çeker, bu hemen kanşekerini yükselmesini ve tekrar normal olmasını sağlar, bende şeker hastasıyım o nedenle çok iyi biliyorum 🤣🤣🤣🤣🤣",tr,[],[],[],0,0,2,[],[],https://twitter.com/TuzuKuru8/status/1376063203713630209,False,,0,,,,,,,,"[{'screen_name': 'esaskenan', 'name': 'Kenan Taş', 'id': '66093684'}]",,,,
1376059279451508737,1376049147397214209,2021-03-28 09:31:12 Türkiye Standart Saati,2021-03-28,09:31:12,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,"@turgayyildiz965 hocam, şeker hastası olanlar kanşekeri düştüğünde hemen burun'dan biraz pudra şekeri çeker, bu hemen kanşekerini yükselmesini ve tekrar normal olmasını sağlar, bende şeker hastasıyım o nedenle çok iyi bilirim 🤣🤣🤣🤣🤣🤣",tr,[],[],[],2,1,20,[],[],https://twitter.com/TuzuKuru8/status/1376059279451508737,False,,0,,,,,,,,"[{'screen_name': 'turgayyildiz965', 'name': 'TURGAY YILDIZ', 'id': '244698049'}]",,,,
1376041674661638145,1375926181548163073,2021-03-28 08:21:15 Türkiye Standart Saati,2021-03-28,08:21:15,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,"@_erdeem_ @Profesorfacia şeker hastası olanlar kanşekeri düştüğünde hemen burun'dan biraz pudra şekeri çeker, bu hemen kanşekerini yükselmesini ve tekrar normal olmasını sağlar, bende şeker hastasıyım o nedenle çok iyi bilirim 🤣🤣🤣🤣",tr,[],[],[],0,1,3,[],[],https://twitter.com/TuzuKuru8/status/1376041674661638145,False,,0,,,,,,,,"[{'screen_name': '_erdeem_', 'name': 'Erdem 🌾🌾', 'id': '780074160391356421'}, {'screen_name': 'Profesorfacia', 'name': 'Profesorfacia', 'id': '2627782641'}]",,,,
1376039981442080770,1375966697904082945,2021-03-28 08:14:31 Türkiye Standart Saati,2021-03-28,08:14:31,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,"@Arif_Ilave şeker hastası olanlar kanşekeri düştüğünde hemen burun'dan biraz pudra şekeri çeker, bu hemen kanşekerini yükselmesini ve tekrar normal olmasını sağlar. şeker hastası olanlar herzaman yanlarında pudra şekeri bulundurur 🤣🤣🤣🤣🤣",tr,[],[],[],0,0,0,[],[],https://twitter.com/TuzuKuru8/status/1376039981442080770,False,,0,,,,,,,,"[{'screen_name': 'Arif_Ilave', 'name': 'Arif Kocabıyık', 'id': '1258163490746925056'}]",,,,
1376037697899356160,1375899156481511432,2021-03-28 08:05:27 Türkiye Standart Saati,2021-03-28,08:05:27,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,@ille_vatan1919 @yildizkaplanvip şeker hastası olanlar kanşekeri düştüğünde hemen ya ağızlarına bir şeker atar veya burun'dan biraz pudra şekeri çeker 😱😱😱😱,tr,[],[],[],0,0,1,[],[],https://twitter.com/TuzuKuru8/status/1376037697899356160,False,,0,,,,,,,,"[{'screen_name': 'yildizkaplanvip', 'name': 'Yıldız Kaplan', 'id': '787901012271042560'}]",,,,
1376037020166979585,1375899156481511432,2021-03-28 08:02:45 Türkiye Standart Saati,2021-03-28,08:02:45,+0300,1331257410594480136,tuzukuru8,Tuzu Kuru,,"@yildizkaplanvip hanımefendi, şeker hastası olanlar kanşekeri düştüğünde hemen burun'dan biraz pudra şekeri çeker, bu hemen kanşekerini yükselmesini ve tekrar normal olmasını sağlar, bende şeker hastasıyım o nedenle çok iyi bilirim 😱😱😱😱😱",tr,[],[],[],0,0,1,[],[],https://twitter.com/TuzuKuru8/status/1376037020166979585,False,,0,,,,,,,,"[{'screen_name': 'yildizkaplanvip', 'name': 'Yıldız Kaplan', 'id': '787901012271042560'}]",,,,
1375909683924512769,1375904210374524934,2021-03-27 23:36:46 Türkiye Standart Saati,2021-03-27,23:36:46,+0300,583839298,84colak,hüseyin çolak,,@_Atacan34 kansekeri dusuk cikar raporda,in,[],[],[],0,0,0,[],[],https://twitter.com/84Colak/status/1375909683924512769,False,,0,,,,,,,,[],,,,
